timestamp,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2
0.444668,-0.498547,0.828075,-0.296885,-0.265502,-1.164154,0.938644,0.209658,0.497085,0.825837,0.290788,-0.271967,1.164615,0.931781,-0.208689
0.449253,-0.498559,0.818036,-0.299447,-0.262772,-1.164027,0.938820,0.209723,0.497194,0.816509,0.292852,-0.269887,1.164692,0.931908,-0.208672
0.453838,-0.498544,0.806812,-0.302206,-0.259991,-1.164209,0.938971,0.209672,0.497325,0.806247,0.295039,-0.267782,1.166393,0.932035,-0.208645
0.458422,-0.498515,0.793349,-0.305421,-0.256792,-1.166221,0.939134,0.209630,0.497468,0.794400,0.297555,-0.265615,1.170800,0.932200,-0.208631
0.463007,-0.498581,0.781064,-0.308348,-0.254182,-1.170684,0.939337,0.209584,0.497621,0.783581,0.299847,-0.264025,1.176343,0.932514,-0.208639
0.467592,-0.498572,0.769647,-0.310842,-0.252099,-1.176066,0.939516,0.209644,0.497843,0.773208,0.302100,-0.262886,1.181946,0.932736,-0.208651
0.472176,-0.498536,0.755050,-0.314006,-0.249979,-1.183510,0.939811,0.209673,0.498092,0.759190,0.305074,-0.262147,1.189878,0.933470,-0.208649
0.476761,-0.498527,0.745698,-0.315972,-0.249042,-1.188687,0.940063,0.209668,0.498354,0.749541,0.307016,-0.261965,1.195893,0.935114,-0.208605
0.481346,-0.498482,0.736691,-0.317972,-0.248503,-1.195224,0.941242,0.209705,0.498542,0.739950,0.308678,-0.261905,1.204443,0.938298,-0.208549
0.485930,-0.498504,0.727706,-0.319743,-0.248241,-1.204047,0.943900,0.209641,0.498656,0.730224,0.310203,-0.261910,1.215665,0.942824,-0.208574
0.490515,-0.498507,0.719537,-0.321368,-0.248162,-1.214031,0.947339,0.209629,0.498790,0.720920,0.311524,-0.261769,1.226674,0.947246,-0.208531
0.495099,-0.498540,0.711310,-0.322814,-0.248107,-1.224445,0.951082,0.209690,0.498931,0.711498,0.312909,-0.261615,1.237300,0.951438,-0.208519
0.499684,-0.498555,0.701746,-0.324496,-0.248123,-1.236194,0.955253,0.209695,0.499159,0.700911,0.314585,-0.261374,1.249550,0.956082,-0.208536
0.504269,-0.498599,0.692156,-0.326115,-0.248094,-1.248292,0.959387,0.209701,0.499343,0.690746,0.316285,-0.261193,1.262930,0.960666,-0.208541
0.508853,-0.498632,0.682562,-0.327768,-0.248100,-1.262307,0.963660,0.209742,0.499516,0.680984,0.318084,-0.260930,1.277946,0.965316,-0.208590
0.513438,-0.498752,0.667655,-0.330623,-0.248219,-1.286536,0.970675,0.209623,0.499715,0.665750,0.320892,-0.260557,1.302299,0.972589,-0.208574
0.518023,-0.498820,0.659718,-0.332430,-0.248336,-1.298983,0.974659,0.209652,0.499801,0.657012,0.322566,-0.260238,1.313143,0.976323,-0.208597
0.522607,-0.498856,0.650189,-0.334478,-0.248537,-1.312156,0.979283,0.209635,0.499925,0.646456,0.324745,-0.259865,1.325454,0.980038,-0.208532
0.527192,-0.498873,0.640918,-0.336567,-0.248689,-1.323995,0.983543,0.209607,0.500019,0.636535,0.327041,-0.259572,1.337653,0.982283,-0.208468
0.531777,-0.499005,0.631421,-0.339028,-0.248883,-1.336429,0.986088,0.209581,0.500089,0.626481,0.329802,-0.259287,1.350428,0.982286,-0.208435
0.536361,-0.499078,0.623858,-0.341134,-0.249079,-1.346452,0.986329,0.209552,0.500151,0.618635,0.332326,-0.258914,1.360695,0.980393,-0.208414
0.540946,-0.499197,0.614495,-0.344028,-0.249344,-1.359170,0.984799,0.209591,0.500127,0.609344,0.335977,-0.258408,1.372997,0.975155,-0.208468
0.545531,-0.499335,0.605100,-0.347382,-0.249603,-1.370820,0.980223,0.209533,0.500144,0.600066,0.340251,-0.257810,1.382950,0.966434,-0.208492
0.550115,-0.499443,0.595906,-0.351422,-0.249751,-1.380413,0.971987,0.209577,0.500149,0.590662,0.345068,-0.256647,1.390345,0.955152,-0.208491
0.554700,-0.499512,0.585624,-0.356489,-0.249845,-1.388680,0.959975,0.209588,0.500109,0.580013,0.350904,-0.254766,1.397757,0.941489,-0.208476
0.559285,-0.499616,0.576035,-0.361767,-0.249879,-1.395888,0.947660,0.209593,0.499870,0.569939,0.356642,-0.252403,1.404748,0.928208,-0.208448
0.563869,-0.499758,0.566597,-0.367009,-0.249683,-1.402705,0.935320,0.209559,0.499248,0.560177,0.362372,-0.249665,1.410868,0.914910,-0.208407
0.568454,-0.499737,0.556952,-0.372474,-0.249311,-1.408395,0.922406,0.209600,0.498139,0.550417,0.368411,-0.246568,1.415381,0.901117,-0.208402
0.573038,-0.499493,0.547131,-0.378072,-0.248489,-1.412727,0.908811,0.209482,0.496435,0.540326,0.374720,-0.243099,1.418845,0.886632,-0.208363
0.577623,-0.498728,0.536772,-0.384067,-0.246842,-1.416302,0.893956,0.209439,0.494029,0.529738,0.381568,-0.239098,1.421833,0.870893,-0.208353
0.582208,-0.497806,0.528902,-0.388661,-0.245132,-1.418787,0.882208,0.209418,0.491834,0.521732,0.386831,-0.235790,1.423762,0.858669,-0.208303
0.586792,-0.496048,0.518404,-0.395050,-0.242233,-1.421419,0.866028,0.209427,0.488502,0.511190,0.393881,-0.231109,1.425563,0.842324,-0.208339
0.591377,-0.493665,0.507470,-0.401909,-0.238515,-1.423386,0.848914,0.209412,0.484676,0.500280,0.401192,-0.225696,1.426652,0.825884,-0.208277
0.595962,-0.490632,0.496280,-0.409023,-0.234044,-1.424791,0.831084,0.209321,0.480419,0.488958,0.408654,-0.219699,1.427338,0.809834,-0.208344
0.600546,-0.486511,0.483103,-0.417389,-0.228039,-1.425955,0.812440,0.209295,0.475185,0.475708,0.417088,-0.212013,1.427541,0.792949,-0.208302
0.605131,-0.482269,0.470527,-0.425365,-0.221595,-1.426684,0.796160,0.209247,0.470273,0.462689,0.424777,-0.204173,1.427616,0.778349,-0.208257
0.609716,-0.477937,0.458188,-0.432875,-0.214876,-1.427265,0.781779,0.209225,0.465411,0.450176,0.431967,-0.196167,1.427664,0.765485,-0.208231
0.614300,-0.473406,0.445539,-0.440182,-0.207548,-1.427794,0.768867,0.209126,0.460489,0.438151,0.438842,-0.188137,1.427660,0.753160,-0.208250
0.618885,-0.468739,0.432967,-0.447272,-0.199597,-1.428325,0.756319,0.209060,0.455533,0.427185,0.445298,-0.180295,1.427690,0.740636,-0.208232
0.623470,-0.463686,0.420747,-0.454290,-0.190880,-1.428797,0.743277,0.208961,0.450324,0.417025,0.451646,-0.172552,1.427676,0.727454,-0.208294
0.628054,-0.459957,0.412692,-0.459152,-0.184441,-1.429147,0.733844,0.208946,0.446519,0.410377,0.456000,-0.167221,1.427725,0.718066,-0.208327
0.632639,-0.454558,0.402753,-0.465579,-0.175527,-1.429582,0.721049,0.208873,0.440879,0.401917,0.461680,-0.160262,1.427738,0.705537,-0.208260
0.637224,-0.448527,0.393492,-0.471985,-0.166429,-1.430025,0.708222,0.208847,0.434767,0.393969,0.467221,-0.153314,1.427809,0.693167,-0.208273
0.641808,-0.442049,0.384949,-0.478238,-0.157549,-1.430400,0.695756,0.208946,0.428396,0.386742,0.472554,-0.146411,1.427770,0.681422,-0.208300
0.646393,-0.434123,0.376056,-0.484885,-0.147766,-1.430870,0.682468,0.208926,0.420999,0.379472,0.478342,-0.138698,1.427831,0.669096,-0.208285
0.650978,-0.426764,0.368905,-0.490284,-0.139468,-1.431203,0.671463,0.208885,0.414653,0.373701,0.483149,-0.131872,1.427844,0.658818,-0.208295
0.655562,-0.419979,0.362991,-0.494829,-0.132212,-1.431482,0.661984,0.208898,0.409061,0.368938,0.487235,-0.125830,1.427837,0.649958,-0.208326
0.660147,-0.413606,0.358008,-0.498861,-0.125462,-1.431651,0.653750,0.208980,0.403874,0.365142,0.490914,-0.120120,1.427820,0.641375,-0.208285
0.664731,-0.407432,0.353845,-0.502577,-0.119119,-1.431780,0.645310,0.208931,0.398607,0.361905,0.494576,-0.114614,1.427778,0.632195,-0.208324
0.669316,-0.402392,0.350978,-0.505502,-0.114234,-1.431864,0.637808,0.208961,0.393933,0.359415,0.497691,-0.110025,1.427711,0.624271,-0.208322
0.673901,-0.398784,0.349226,-0.507682,-0.110774,-1.431948,0.632139,0.208923,0.390428,0.357523,0.500007,-0.106661,1.427660,0.618586,-0.208384
0.678485,-0.393524,0.346832,-0.510748,-0.105743,-1.432092,0.624118,0.208916,0.385352,0.354434,0.503282,-0.101471,1.427617,0.611053,-0.208418
0.683070,-0.387364,0.344029,-0.514280,-0.099862,-1.432226,0.615299,0.208902,0.379379,0.350121,0.507148,-0.095080,1.427610,0.603127,-0.208417
0.687655,-0.380981,0.340669,-0.517772,-0.093556,-1.432296,0.607299,0.208950,0.372956,0.344990,0.511107,-0.088056,1.427538,0.596037,-0.208438
0.692239,-0.374759,0.336803,-0.520967,-0.087257,-1.432363,0.600527,0.209000,0.366582,0.339932,0.514769,-0.081088,1.427543,0.590167,-0.208434
0.696824,-0.365664,0.330737,-0.525248,-0.078014,-1.432416,0.592330,0.208961,0.357503,0.332912,0.519873,-0.070761,1.427407,0.582903,-0.208470
0.701409,-0.358937,0.325912,-0.528314,-0.070779,-1.432461,0.586801,0.208986,0.351268,0.327815,0.523545,-0.062794,1.427268,0.577831,-0.208474
0.705993,-0.352191,0.320753,-0.531317,-0.063049,-1.432526,0.581535,0.208985,0.345092,0.322618,0.527093,-0.054291,1.427117,0.572807,-0.208475
0.710578,-0.345614,0.315486,-0.534355,-0.054841,-1.432545,0.576201,0.209000,0.339160,0.317311,0.530671,-0.045354,1.427020,0.567751,-0.208525
0.715163,-0.339257,0.310135,-0.537287,-0.046310,-1.432595,0.570860,0.208944,0.333320,0.312098,0.534117,-0.036183,1.426891,0.562716,-0.208586
0.719747,-0.334590,0.306202,-0.539568,-0.039703,-1.432631,0.566916,0.208966,0.328742,0.308192,0.536720,-0.029237,1.426796,0.558948,-0.208540
0.724332,-0.329714,0.301989,-0.541999,-0.032504,-1.432668,0.562647,0.208931,0.323921,0.304057,0.539442,-0.021732,1.426716,0.555023,-0.208581
0.728917,-0.323418,0.296663,-0.545114,-0.023139,-1.432740,0.557175,0.208925,0.317657,0.298677,0.542774,-0.012055,1.426571,0.550976,-0.208580
0.733501,-0.317492,0.291530,-0.548008,-0.014071,-1.432829,0.553097,0.208914,0.311957,0.293877,0.545592,-0.002807,1.426491,0.548681,-0.208581
0.738086,-0.308034,0.283339,-0.551954,0.000625,-1.432862,0.550161,0.208854,0.302865,0.288257,0.548855,0.011939,1.426298,0.548007,-0.208641
0.742670,-0.301023,0.278177,-0.554198,0.011258,-1.432875,0.549759,0.208914,0.295712,0.285974,0.550505,0.022550,1.426151,0.548065,-0.208750
0.747255,-0.294704,0.274657,-0.555797,0.020571,-1.432859,0.549674,0.208990,0.289069,0.285235,0.551579,0.031714,1.426075,0.548095,-0.208888
0.751840,-0.288271,0.272481,-0.557153,0.029474,-1.432831,0.549769,0.208970,0.282282,0.285137,0.552391,0.040667,1.425124,0.548143,-0.209075
0.756424,-0.281760,0.271296,-0.558398,0.038415,-1.431613,0.549739,0.209004,0.275684,0.285056,0.553026,0.049786,1.422532,0.548170,-0.209203
0.761009,-0.275680,0.270774,-0.559479,0.046954,-1.428800,0.549742,0.209061,0.270153,0.285015,0.553361,0.058480,1.418874,0.548123,-0.209331
0.765594,-0.271774,0.270605,-0.560082,0.052647,-1.426391,0.549749,0.209055,0.266784,0.284931,0.553446,0.064406,1.415858,0.548112,-0.209451
0.770178,-0.266862,0.270708,-0.560829,0.060487,-1.422044,0.549703,0.208995,0.262659,0.284921,0.553606,0.072606,1.410373,0.548114,-0.209530
0.774763,-0.261440,0.271046,-0.561607,0.069598,-1.415253,0.549682,0.208992,0.258337,0.284860,0.553545,0.082374,1.402508,0.547872,-0.209684
0.779348,-0.256464,0.271441,-0.562219,0.079279,-1.406685,0.549432,0.209049,0.254100,0.284781,0.553562,0.092689,1.393332,0.546926,-0.209821
0.783932,-0.251242,0.272033,-0.562911,0.090805,-1.396203,0.548579,0.209099,0.249322,0.284687,0.553724,0.104830,1.382643,0.545464,-0.210115
0.788517,-0.245934,0.272781,-0.563577,0.103790,-1.384811,0.547081,0.209082,0.243514,0.284598,0.554574,0.118242,1.371304,0.543469,-0.210627
0.793102,-0.241355,0.273283,-0.564088,0.114883,-1.375384,0.545206,0.209126,0.238266,0.284589,0.555885,0.129568,1.362023,0.540759,-0.211076
0.797686,-0.236655,0.273942,-0.564699,0.126105,-1.366226,0.542166,0.209194,0.232845,0.284543,0.557932,0.140733,1.352995,0.536629,-0.211614
0.802271,-0.231587,0.274613,-0.565626,0.137906,-1.356926,0.537464,0.209262,0.227383,0.284409,0.560652,0.152014,1.343839,0.530646,-0.212167
0.806856,-0.226947,0.275254,-0.566834,0.148587,-1.348684,0.531755,0.209398,0.222641,0.284309,0.563841,0.161877,1.335780,0.523911,-0.212665
0.811440,-0.221973,0.275873,-0.568729,0.159722,-1.340024,0.524099,0.209720,0.217533,0.284155,0.567879,0.172187,1.327365,0.515387,-0.213065
