timestamp,left_e0,left_e1,left_s0,left_s1,left_w0,left_w1,left_w2,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2
0.807203,-0.301056,0.350008,-0.522519,0.134501,-1.257612,0.554857,0.161121,0.297648,0.348948,0.515845,0.149934,1.251277,0.549629,-0.166519
0.811783,-0.297659,0.345717,-0.525470,0.148296,-1.257527,0.546827,0.161919,0.294460,0.343445,0.520485,0.164064,1.251230,0.542172,-0.167407
0.816363,-0.294137,0.340952,-0.528598,0.162210,-1.257496,0.538956,0.162574,0.291198,0.338136,0.524839,0.177676,1.251175,0.534774,-0.168346
0.820942,-0.290412,0.335756,-0.531942,0.176688,-1.257478,0.531020,0.163362,0.287993,0.332373,0.529249,0.191249,1.251129,0.526437,-0.169016
0.825522,-0.287102,0.331103,-0.534950,0.189234,-1.257481,0.523581,0.164006,0.285336,0.327500,0.533205,0.202495,1.251099,0.518221,-0.169368
0.830102,-0.283444,0.325650,-0.538696,0.203175,-1.257461,0.514045,0.164804,0.282407,0.322865,0.537633,0.214520,1.251113,0.508510,-0.169691
0.834682,-0.280061,0.320190,-0.542683,0.216723,-1.257435,0.503766,0.165571,0.279464,0.319189,0.542103,0.225777,1.251099,0.498552,-0.170045
0.839261,-0.276778,0.315421,-0.546733,0.229448,-1.257384,0.493190,0.166204,0.276523,0.316061,0.546584,0.236739,1.251070,0.487986,-0.170429
0.843841,-0.273545,0.311237,-0.550761,0.241440,-1.257368,0.482081,0.166775,0.273596,0.312945,0.551034,0.247836,1.251104,0.476646,-0.170613
0.848421,-0.270423,0.307597,-0.554902,0.252785,-1.257344,0.470635,0.167224,0.270716,0.309870,0.555473,0.258738,1.251078,0.465320,-0.170698
0.853001,-0.267035,0.303872,-0.559866,0.265394,-1.257467,0.457475,0.167609,0.267449,0.306360,0.560657,0.271174,1.251115,0.451610,-0.170690
0.857580,-0.264119,0.300715,-0.564432,0.276358,-1.257242,0.445274,0.167767,0.264673,0.303239,0.565191,0.281878,1.251264,0.438867,-0.170752
0.862160,-0.261156,0.297602,-0.569244,0.287122,-1.257060,0.432805,0.168040,0.261976,0.300175,0.569830,0.292351,1.251416,0.426751,-0.170708
0.866740,-0.258697,0.294789,-0.573271,0.296064,-1.256877,0.423092,0.168181,0.259863,0.297865,0.573516,0.300693,1.251545,0.417484,-0.170673
0.871319,-0.255692,0.291485,-0.577726,0.306314,-1.256686,0.412085,0.168302,0.257915,0.295452,0.577733,0.310222,1.251679,0.406125,-0.170735
0.875899,-0.253221,0.288375,-0.581999,0.315621,-1.256494,0.400985,0.168407,0.256883,0.292785,0.581734,0.319328,1.251857,0.394865,-0.170847
0.880479,-0.251506,0.285168,-0.586131,0.324211,-1.256290,0.389964,0.168427,0.256892,0.289276,0.585688,0.328483,1.251969,0.383766,-0.170937
0.885059,-0.250630,0.281727,-0.590202,0.332350,-1.256057,0.379007,0.168494,0.257059,0.285863,0.589682,0.336939,1.252129,0.373364,-0.170904
0.889638,-0.250494,0.278060,-0.594363,0.340516,-1.255848,0.367972,0.168579,0.257179,0.282631,0.593677,0.345237,1.252266,0.363288,-0.170888
0.894218,-0.250679,0.274344,-0.598256,0.348351,-1.255591,0.358068,0.168605,0.257310,0.279287,0.597377,0.353096,1.252385,0.354187,-0.170825
0.898798,-0.250875,0.271044,-0.601604,0.355305,-1.255359,0.349618,0.168566,0.257377,0.276143,0.600443,0.360034,1.252489,0.345739,-0.170837
0.903377,-0.251069,0.268211,-0.604391,0.361016,-1.255166,0.342790,0.168613,0.257479,0.273308,0.602813,0.365631,1.252623,0.339370,-0.170759
0.907957,-0.251247,0.265172,-0.607282,0.366894,-1.254949,0.336104,0.168602,0.257533,0.270170,0.605170,0.371479,1.252831,0.333859,-0.170718
0.912537,-0.251497,0.261973,-0.610251,0.372958,-1.254734,0.329666,0.168618,0.257681,0.266734,0.607599,0.377202,1.252992,0.328153,-0.170596
0.917117,-0.251768,0.258711,-0.612901,0.378607,-1.254470,0.323780,0.168643,0.257845,0.263455,0.609921,0.382061,1.253124,0.322971,-0.170459
0.921696,-0.252013,0.255452,-0.615331,0.383734,-1.254325,0.319001,0.168665,0.258021,0.260172,0.612009,0.386226,1.253163,0.319741,-0.170380
0.926276,-0.252238,0.252274,-0.617274,0.388090,-1.254418,0.316075,0.168722,0.258219,0.257092,0.613655,0.389699,1.253167,0.318275,-0.170281
0.930856,-0.252643,0.248507,-0.619070,0.392834,-1.254448,0.314294,0.168763,0.258532,0.253265,0.615201,0.393622,1.253067,0.317460,-0.170180
0.935436,-0.252982,0.245817,-0.620186,0.396107,-1.254483,0.313555,0.168788,0.258684,0.251037,0.616026,0.395909,1.253055,0.317709,-0.170078
0.940015,-0.253372,0.243653,-0.620781,0.399006,-1.254480,0.313717,0.168795,0.258881,0.249757,0.616833,0.397223,1.253000,0.318307,-0.169949
0.944595,-0.253680,0.242585,-0.621010,0.400685,-1.254520,0.313965,0.168850,0.258955,0.249395,0.617425,0.397625,1.253000,0.318610,-0.169855
